,train,val,test
266,,TCGA-33-4547-01Z-00-DX2.a864126e-e46c-4ce4-a3d5-792f35ccaa80,TCGA-22-5481-01Z-00-DX1.6BB77BD0-92FF-43FF-A86C-9EF41B2921DA
267,,TCGA-33-4547-01Z-00-DX5.0430003c-aa9c-4d8f-89fd-72fa63207740,TCGA-85-A4CL-01Z-00-DX1.05BC31FF-3B88-489F-9BD2-5B2B31C72EDB
268,,TCGA-33-4547-01Z-00-DX1.7009df06-03f9-497a-b7bd-f8ef4244d152,TCGA-63-A5MG-01Z-00-DX1.EC6B6782-C52F-42B5-AD91-AB718B7EE1A6
269,,TCGA-33-4547-01Z-00-DX7.91be6f90-d9ab-4345-a3bd-91805d9761b9,TCGA-37-4141-01Z-00-DX1.65256656-b0e0-4705-ad00-38f6c8922cfc
270,,TCGA-33-4547-01Z-00-DX6.2bcc33c0-31f2-4354-b954-64bd646f40df,TCGA-60-2722-01Z-00-DX1.f3781266-e8dc-4386-9702-5b29e6f2cfa3
271,,TCGA-22-1005-01Z-00-DX1.4A151CC3-E57F-4345-817A-2B9DBAF98477,TCGA-NC-A5HJ-01Z-00-DX1.0BC0D0C7-F3D3-463E-BA94-C4289D97F1D9
272,,TCGA-33-AASI-01Z-00-DX1.71BC119D-9916-4214-9294-26301F2E430F,TCGA-O2-A52W-01Z-00-DX1.3D388EB0-8402-4540-9E50-7C3757FA5D83
273,,TCGA-77-7138-01Z-00-DX1.8c912762-0829-4692-92a2-545fea2b3e48,TCGA-85-8354-01Z-00-DX1.C9188133-08F4-43DD-BB60-6F7293CDB5B9
274,,TCGA-34-A5IX-01Z-00-DX1.E10EE7FC-91EA-4A39-8B1B-1312C8D9620B,TCGA-21-1070-01Z-00-DX1.06363f8a-ef29-4d73-95da-a3172d7873c0
275,,TCGA-46-3765-01Z-00-DX1.f45e4e30-e60c-40e5-a0b7-4513c0c37fda,TCGA-60-2696-01Z-00-DX1.17748315-09b2-4abd-97f1-93c9951b0a70
276,,TCGA-68-7757-01Z-00-DX1.4eece254-a119-436a-af3c-fad8e8b7f74b,TCGA-56-8622-01Z-00-DX1.62B552C4-5CBE-4469-8DBB-E27497FF95F4
277,,TCGA-56-5897-01Z-00-DX1.776271b1-77a9-4653-8ed3-13294c9fc056,TCGA-66-2737-01Z-00-DX1.3c508c22-fadc-4b05-ada4-b447b21e098c
278,,TCGA-43-5668-01Z-00-DX1.0d024872-fbcc-4e91-948b-acc96a00d5eb,TCGA-33-4533-01Z-00-DX3.5d3d54fc-2bee-4a9e-b9cd-d3ed84b55ef0
279,,TCGA-NC-A5HD-01Z-00-DX1.881DF35E-F816-4705-9589-6FB72784A905,TCGA-33-4533-01Z-00-DX2.2dad01a3-daa7-45d9-8c74-97ea5e707524
280,,TCGA-51-4080-01Z-00-DX1.fd660ce3-3e30-4907-b54a-81002ec071f2,TCGA-33-4533-01Z-00-DX5.b26513d1-9454-4332-b7d4-126ea4ff6b7a
281,,TCGA-56-7582-01Z-00-DX1.81e6c419-f6a1-49cf-9a83-7c1a679fbfc6,TCGA-33-4533-01Z-00-DX4.b7cd127e-4d9c-45dc-bd5e-e95343819e4c
282,,TCGA-51-4079-01Z-00-DX1.111f7796-3797-4334-b543-918e374dbc22,TCGA-33-4533-01Z-00-DX1.ee36717d-0571-40b3-8ab5-5465d2cca920
283,,TCGA-39-5039-01Z-00-DX1.29f1281d-93d7-4499-bfce-19eeeb1870a4,TCGA-77-8154-01Z-00-DX1.5ca9afa5-e5d8-46d7-b542-c27649bd214e
284,,TCGA-22-5479-01Z-00-DX1.3DCD4654-459D-4046-87C3-E59C61A1E7FA,TCGA-94-7943-01Z-00-DX1.361fc645-89ae-4934-8c27-12907bc2a9ee
285,,TCGA-22-4599-01Z-00-DX1.2178D5C0-A444-44F5-B878-F5D1FB2943C9,TCGA-21-5787-01Z-00-DX1.FEE037E3-B9B0-4C2E-97EF-D6E4F64E1DF9
286,,TCGA-18-3421-01Z-00-DX1.3777597A-8B36-48A9-B950-C8233392A6D5,TCGA-66-2758-01Z-00-DX1.23611c66-bd21-47d1-abb0-2f3da38c377f
287,,TCGA-56-8082-01Z-00-DX1.f0056ce7-58cf-4fc7-b249-ddeadeafafb3,TCGA-94-A5I6-01Z-00-DX1.55C3DD79-D988-47FA-81FE-2BA20C291530
288,,TCGA-L3-A4E7-01Z-00-DX1.69F3B1AF-F6DA-41FE-A72E-609F9D42E766,TCGA-22-4604-01Z-00-DX1.C398D192-8564-42AB-89B8-461F0830D8A1
289,,TCGA-21-1078-01Z-00-DX1.12d4a290-04fa-413e-b274-7c143d42c266,TCGA-56-7730-01Z-00-DX1.6f127663-c517-4b5d-99a6-a3cd314304b1
290,,TCGA-NC-A5HI-01Z-00-DX1.7C40C0F4-E3A3-4B86-A54E-3347E8CB8BBA,TCGA-85-A53L-01Z-00-DX1.4B1C0D74-CF56-4B52-9EA0-9DC72EA07B1C
291,,TCGA-85-A4QR-01Z-00-DX1.B5E18F89-D5B4-4F51-BC7E-9FA868A6A443,TCGA-60-2712-01Z-00-DX1.97003dfc-4b37-4491-86e8-0801e6825aae
292,,TCGA-22-5478-01Z-00-DX1.6368788A-96D5-499B-A199-89BF1413AE43,TCGA-66-2763-01Z-00-DX1.99bc6dec-4e57-45bb-8d94-4dc38657d852
293,,TCGA-85-6798-01Z-00-DX1.c8ca3a56-b337-4345-b55a-83b0ae9a75f0,TCGA-77-A5G7-01Z-00-DX1.F1FECF5D-C940-43D0-B49B-66C95AD9C85A
294,,TCGA-90-7964-01Z-00-DX1.25D2CC5D-2383-41FE-B5D5-0ACFC0F8209B,TCGA-77-8150-01Z-00-DX1.8ae93dac-2038-4426-9ddf-6fb857f6938a
295,,TCGA-92-8065-01Z-00-DX1.cfadb520-1653-4082-9fc3-0680bf39253b,TCGA-21-1075-01Z-00-DX1.937872ae-4d6f-4d7a-b54f-b7e797cb84b0
296,,TCGA-52-7809-01Z-00-DX1.91f184ce-e4e1-42da-bdbc-36d6781bbf31,TCGA-52-7811-01Z-00-DX1.7093a626-0e8f-4e4c-80c6-6cf32a2f725e
297,,TCGA-18-3406-01Z-00-DX1.8D07F006-425C-4724-BBB3-5BA099401234,TCGA-22-5489-01Z-00-DX1.0518AF53-5642-40FB-A631-4C50D7707C8F
298,,TCGA-34-5241-01Z-00-DX1.7abc4737-9a9c-4270-8297-58ea167cea63,
299,,TCGA-33-4582-01Z-00-DX1.629AEDB6-E9AA-4615-92E8-5DDAAFF6103E,
300,,TCGA-58-A46J-01Z-00-DX1.4BF4AAC3-2020-41EA-A181-5E90A23DA024,
301,,TCGA-34-8455-01Z-00-DX1.9B7A1CBA-0B53-4F2A-9AEC-D72FDB6553F7,
302,,TCGA-18-5595-01Z-00-DX1.75235488-2F6F-42CE-8D7D-0E9A360E1C61,
303,,TCGA-21-5786-01Z-00-DX1.928370C0-0BD4-43D6-94EB-FE7CB172265E,
304,,TCGA-43-6773-01Z-00-DX1.a05f9597-51b5-4a5a-9936-c61535b115bb,
305,,TCGA-NC-A5HT-01Z-00-DX1.9295B0E3-37FE-4914-AFB3-78B56C893B6D,
306,,TCGA-NC-A5HN-01Z-00-DX1.51BA5504-7EFE-47F9-82A3-DCE0DCCF76D1,
307,,TCGA-63-A5MP-01Z-00-DX1.BBA62567-2E99-4AE4-83DB-DCF044F21C5E,
308,,TCGA-33-A4WN-01Z-00-DX2.0AC8FFA9-BD94-4B28-8066-5430D6053432,
309,,TCGA-33-A4WN-01Z-00-DX1.438D0EF6-C329-41E5-A7D5-7F037DE34106,
310,,TCGA-21-1071-01Z-00-DX1.a9bba825-1c92-4101-9086-c4d1c91117af,
311,,TCGA-63-A5MB-01Z-00-DX1.BA2648E1-4683-4992-A00C-96179C51A002,
312,,TCGA-22-5471-01Z-00-DX1.AACEB098-E9B8-4A2B-905E-7D66BE962922,
313,,TCGA-90-A4EE-01Z-00-DX1.3FC7A945-7D20-4A50-9D9E-436924F1A103,
314,,TCGA-22-5485-01Z-00-DX1.952DBCF0-08DA-49BD-B020-DEC1A77A1D81,
315,,TCGA-LA-A7SW-01Z-00-DX1.A65863F5-EA8F-46F5-A4D1-52FAD3D93E26,
316,,TCGA-56-7823-01Z-00-DX1.354861d2-79f1-4b70-a74e-20cb0f78468e,
317,,TCGA-77-7141-01Z-00-DX1.3263490a-cfba-43a8-8198-5139dbf00bf9,
318,,TCGA-92-7341-01Z-00-DX1.6ecbb768-fde4-4f41-8e28-bc5be860825f,
319,,TCGA-46-3769-01Z-00-DX1.97260244-fe08-42da-b5db-80da7f7d8766,
320,,TCGA-63-7020-01Z-00-DX1.33435AC2-9EBC-422C-89DB-962153E8F3F6,
321,,TCGA-60-2708-01Z-00-DX1.3b59f6dc-02f8-4118-9037-f18ebb9bd539,
322,,TCGA-96-8170-01Z-00-DX1.8283cd4c-f374-4320-88bd-36a462866d24,
323,,TCGA-77-8130-01Z-00-DX1.e9f78b45-ed59-4e80-83c2-c6d5bb68e622,
324,,TCGA-85-8071-01Z-00-DX1.876f6b0b-f615-43b2-8923-ee21f94568b7,
325,,TCGA-NK-A5CR-01Z-00-DX1.A7C57B30-E2C6-4A23-AE71-7E4D7714F8EA,
326,,TCGA-63-5128-01Z-00-DX1.7D6C6ABF-D035-4F48-811B-629A0B4AD597,
327,,TCGA-60-2713-01Z-00-DX1.8cc5fb8d-be9c-4f25-b088-85e1feff834a,
328,,TCGA-58-A46L-01Z-00-DX1.DA77E0D9-23A2-4D54-81E9-36849E04FBC8,
329,,TCGA-85-8070-01Z-00-DX1.54e7edf1-28d3-4fd5-bab3-951e58620386,
330,,TCGA-68-7755-01Z-00-DX1.62BC3770-5E81-4006-8F60-47BC66150AB3,
331,,TCGA-51-4081-01Z-00-DX1.5971d87d-5181-4c7a-91ea-2dfad1bc5fca,
332,,TCGA-60-2695-01Z-00-DX1.4cc6c566-d60d-4ff9-9ea8-18a9da46ae6b,
333,,TCGA-60-2709-01Z-00-DX1.ded10e7c-c1ca-4402-be0e-f3978994d4af,
